year,ahe,bachelor,female,age
2015,20.94017029,1,1,33
2015,14.42307663,1,1,30
2015,17.54807663,1,0,28
2015,15.38461494,0,1,25
2015,29,1,1,25
2015,17.71255112,1,1,26
2015,27.40384674,1,1,32
2015,26.15384674,1,0,29
2015,14.42307663,0,0,34
2015,12.01923084,0,1,29
2015,46.15384674,1,0,28
2015,28.84615326,1,1,32
2015,33.65384674,0,0,28
2015,10,0,0,27
2015,22.30769157,1,1,30
2015,25,1,1,29
2015,7.211538315,0,0,26
2015,28.84615326,1,0,28
2015,29.80769157,1,1,26
2015,23.07692337,1,1,32
2015,14.95811939,0,0,34
2015,7.211538315,0,0,34
2015,13.46153831,0,0,34
2015,13.84615421,0,0,29
2015,14.42307663,1,1,25
2015,22.59615326,1,1,27
2015,39.18605804,1,1,26
2015,26.92307663,0,1,33
2015,16.82692337,0,1,33
2015,10.98901081,0,1,26
2015,13.46153831,1,0,25
2015,7.5,0,1,32
2015,17.78846169,0,1,25
2015,11.05769253,1,0,32
2015,5.22670126,0,1,28
2015,18.75,1,1,25
2015,25,1,0,30
2015,29.80769157,1,1,29
2015,21.79487228,1,0,26
2015,34.93589783,1,1,25
2015,13.33333302,1,0,26
2015,8.653845787,0,0,28
2015,45.67307663,1,0,29
2015,15.10988998,1,0,27
2015,13.94230747,0,1,27
2015,12.5,0,1,34
2015,15.38461494,1,0,25
2015,27.40384674,1,0,26
2015,15.24038506,0,1,29
2015,32.69230652,1,0,26
2015,39.42307663,1,1,30
2015,21.0059166,1,0,26
2015,9.615385056,0,0,30
2015,13.33333302,1,0,34
2015,14.42307663,0,0,25
2015,19.71153831,1,0,28
2015,24.03846169,1,0,31
2015,16.23931694,1,1,25
2015,19.23077011,1,0,29
2015,36.05769348,1,0,26
2015,31.25,1,1,26
2015,16.82692337,1,1,25
2015,21.63461494,1,1,33
2015,4.038461685,0,1,25
2015,62.5,1,1,33
2015,13.94230747,1,1,34
2015,16.82692337,0,0,30
2015,15,0,1,28
2015,24.03846169,1,1,32
2015,18.26922989,1,0,30
2015,36.71328735,1,0,33
2015,19.23077011,1,0,26
2015,28.36538506,1,0,26
2015,13.67521381,1,0,26
2015,15.73426533,0,0,33
2015,12.01923084,0,0,31
2015,12.61538506,0,1,25
2015,25,1,0,34
2015,15.38461494,1,1,33
2015,21.79487228,1,0,29
2015,26.44230843,0,0,31
2015,28.84615326,1,1,31
2015,16.82692337,1,1,31
2015,18.26922989,0,0,33
2015,19.71153831,1,1,25
2015,10.57692337,0,0,28
2015,19.55128288,0,0,28
2015,17.30769157,1,0,27
2015,18.2857151,0,0,34
2015,24.95543671,1,0,29
2015,9.340659142,0,1,28
2015,28.84615326,1,1,28
2015,52.88461685,1,0,27
2015,3.269230843,1,0,30
2015,25,1,1,29
2015,15.38461494,0,0,30
2015,16.82692337,0,0,29
2015,37.39316177,1,1,34
2015,19.6581192,1,1,25
2015,26.92307663,1,1,34
2015,18.65384674,1,1,34
2015,13.22115421,0,0,30
2015,12.01923084,0,1,34
2015,31.25,1,0,26
2015,16.9871788,1,0,34
2015,23.07692337,0,0,34
2015,31.25,1,1,32
2015,23.07692337,1,0,33
2015,21.63461494,0,1,30
2015,12.5,0,1,31
2015,7.211538315,0,0,31
2015,9.615385056,0,1,25
2015,28.84615326,1,1,33
2015,17.5,0,0,31
2015,14.66346169,0,0,25
2015,10.09615421,0,1,30
2015,27.40384674,1,0,27
2015,14.79289913,0,0,25
2015,10.57692337,0,1,31
2015,15.86538506,1,1,31
2015,15.81196594,1,1,29
2015,38.46154022,1,0,30
2015,16.64201164,1,1,25
2015,19.23173141,1,0,28
2015,9.615385056,0,1,26
2015,5.649038315,0,0,25
2015,19.23077011,1,1,26
2015,19.23077011,1,1,34
2015,16.15384674,0,1,34
2015,16.15384674,1,1,30
2015,13.46153831,0,0,30
2015,21.15384674,1,1,30
2015,15.38461494,0,1,28
2015,25,0,0,33
2015,52.40384674,1,0,28
2015,12.01923084,0,0,32
2015,14.42307663,0,0,26
2015,21.15384674,1,0,29
2015,4.807692528,1,0,28
2015,14.42307663,1,1,27
2015,16.82692337,1,0,25
2015,18,0,1,31
2015,9.890110016,1,0,33
2015,21.15384674,1,1,29
2015,20.85000038,1,1,33
2015,32.30769348,1,0,32
2015,14,0,1,33
2015,7.602862358,0,1,29
2015,19.23077011,1,0,30
2015,19.23077011,1,0,33
2015,33.85416794,1,0,30
2015,28.46153831,1,0,25
2015,19.23077011,1,1,26
2015,36.05769348,1,1,29
2015,43.26922989,1,0,32
2015,33.11965942,1,1,31
2015,3.846153736,0,0,25
2015,24.03846169,1,1,33
2015,23.89422989,1,1,34
2015,25,1,0,30
2015,26.20192337,1,1,27
2015,32.69230652,1,0,34
2015,28.06122398,1,1,30
2015,27.40384674,1,0,30
2015,19.23077011,0,0,30
2015,65.5,0,0,28
2015,21.63461494,0,0,29
2015,18.75,0,0,25
2015,37.69230652,1,0,31
2015,27.88461494,1,1,26
2015,28.6461544,1,1,28
2015,12.01923084,0,0,27
2015,20.2429142,1,1,29
2015,19.23077011,1,1,30
2015,18.36538506,1,1,25
2015,33.65384674,1,0,30
2015,24.72527504,0,1,33
2015,10.09615421,1,1,28
2015,16.48351669,0,1,34
2015,29.32692337,1,0,30
2015,19.23077011,1,0,27
2015,45.67307663,0,0,34
2015,14.42307663,0,0,31
2015,17.30769157,1,1,34
2015,24.03846169,1,1,26
2015,26.39999962,1,0,28
2015,7.037643433,0,0,28
2015,16.82692337,1,0,29
2015,19.23077011,1,0,29
2015,5.494505405,0,1,28
2015,48.07788467,1,1,26
2015,60,1,0,32
2015,60,1,0,29
2015,26.20192337,1,1,33
2015,13.94230747,0,1,31
2015,39.42307663,0,0,30
2015,5.769230843,1,0,30
2015,5.208333492,0,1,27
2015,20.19230843,1,0,33
2015,8.653845787,1,1,28
2015,23.07692337,1,0,29
2015,39.90384674,1,1,28
2015,30.21977997,1,1,28
2015,20.0854702,0,0,26
2015,20.19230843,1,0,32
2015,28.84615326,1,1,30
2015,12.63736248,0,0,33
2015,17.30769157,0,0,33
2015,8.557692528,0,0,28
2015,20.54195786,1,0,34
2015,16.34615326,0,1,30
2015,6.593406677,0,0,26
2015,24.61538506,1,0,32
2015,27.77777863,0,1,32
2015,16.34615326,0,1,26
2015,13,0,0,25
2015,25.64102554,1,1,29
2015,12.5,0,0,30
2015,22.43589783,1,0,32
2015,17.78846169,1,1,34
2015,13.73626328,0,1,30
2015,14.42307663,1,1,29
2015,16.82692337,0,0,34
2015,21.63461494,0,0,32
2015,14.90384579,0,0,34
2015,15.38461494,0,0,26
2015,16.82692337,0,0,31
2015,10.68269253,0,1,25
2015,19.23077011,0,0,30
2015,19.23077011,0,0,34
2015,11.53846169,1,1,29
2015,4.273504257,0,1,30
2015,14.42307663,0,0,31
2015,16.82692337,1,0,33
2015,9.725000381,0,1,28
2015,23.50427437,0,0,34
2015,15.59251595,1,1,31
2015,15.71009636,0,0,32
2015,31.73077011,0,0,26
2015,11.92307663,0,0,27
2015,25.87412643,1,0,27
2015,10.98901081,1,0,32
2015,17.78846169,0,1,28
2015,14.42307663,0,1,26
2015,29.80769157,1,1,28
2015,19.23077011,1,1,33
2015,21.63461494,0,0,31
2015,12.93706322,0,0,26
2015,9.230769157,1,1,31
2015,17.30769157,1,1,29
2015,7.932692528,1,0,25
2015,11.77884579,0,1,29
2015,10.2564106,0,0,25
2015,9.230769157,0,0,28
2015,50.48077011,0,0,27
2015,12.01923084,0,0,31
2015,11.05769253,0,0,32
2015,23.25,1,1,33
2015,17.92156792,0,0,28
2015,11.09467411,1,1,26
2015,20.06688881,1,0,34
2015,26.44230843,0,0,26
2015,7.211538315,0,1,25
2015,15.96153831,1,0,34
2015,18.26922989,0,0,31
2015,6.634615421,0,0,29
2015,18.26922989,0,0,25
2015,19.23077011,0,0,28
2015,17.30769157,0,0,25
2015,10.81730747,0,1,34
2015,12.98076916,0,0,29
2015,15.38461494,0,0,32
2015,49.03845978,1,0,25
2015,9.008096695,0,0,25
2015,19.23077011,0,0,25
2015,26.82850075,0,0,29
2015,16.82692337,0,1,33
2015,13.94230747,1,1,31
2015,7.211538315,0,1,34
2015,9.615385056,0,1,33
2015,9.615385056,0,1,33
2015,11.53846169,0,0,31
2015,20.0854702,0,0,34
2015,32.05128098,1,0,34
2015,5.769230843,0,1,32
2015,25.48077011,0,1,34
2015,18.26922989,0,0,32
2015,12.01923084,0,1,26
2015,15.38461494,0,0,27
2015,45.67307663,0,0,33
2015,36.05769348,1,0,33
2015,20.19230843,1,1,30
2015,18.86094666,1,1,33
2015,14.42307663,0,0,30
2015,25.96153831,1,0,34
2015,32.30769348,1,0,26
2015,12.39878559,1,1,26
2015,22.59615326,0,1,32
2015,8.176041603,1,1,26
2015,33.65384674,1,0,34
2015,35.09615326,0,0,30
2015,32.05128098,0,0,34
2015,18.26922989,1,1,33
2015,16.82692337,0,0,34
2015,53.75528717,1,0,28
2015,12.01923084,0,0,25
2015,8,0,1,34
2015,7.269230843,0,1,31
2015,9,0,0,28
2015,24.03846169,1,0,31
2015,13.73626328,1,0,25
2015,36.05769348,0,0,28
2015,28.84615326,0,1,30
2015,12.5,0,0,26
2015,28.84615326,1,0,33
2015,14.42307663,0,0,27
2015,48.07788467,1,1,32
2015,26.92307663,0,0,29
2015,16.48351669,0,0,34
2015,9.340659142,0,1,30
2015,12.01923084,0,0,31
2015,20.19230843,1,1,34
2015,15.38461494,0,0,25
2015,14.42307663,0,1,27
2015,10.28571415,0,0,27
2015,16.34615326,0,1,28
2015,22.37048721,1,1,29
2015,15.38461494,1,1,26
2015,11.53846169,0,1,34
2015,7.172557354,0,1,29
2015,40.86538315,0,0,33
2015,17.30769157,0,1,28
2015,14.42307663,0,0,34
2015,13.2867136,0,0,34
2015,27.2435894,1,1,29
2015,19.23077011,0,0,25
2015,10.62857151,1,1,33
2015,24.03846169,1,1,27
2015,6.730769157,0,1,26
2015,10.68269253,1,1,31
2015,17.30769157,0,0,32
2015,19.61153793,1,0,32
2015,17.30769157,1,0,29
2015,16,0,1,29
2015,11.53846169,0,1,30
2015,8.461538315,0,0,25
2015,16,0,0,25
2015,23.99038506,0,1,29
2015,16.23931694,0,0,31
2015,27.16346169,0,0,31
2015,10.81730747,1,1,32
2015,9.050480843,1,1,26
2015,35.09615326,0,1,29
2015,36.05769348,1,0,30
2015,26.92307663,1,0,25
2015,19.23077011,1,0,29
2015,57.69230652,1,1,30
2015,31.25,1,0,34
2015,20.67307663,1,1,32
2015,16.82692337,1,1,29
2015,8.547008514,0,0,27
2015,14.33706284,1,1,26
2015,17.54807663,1,1,28
2015,24.03846169,1,1,31
2015,18.76172638,1,1,30
2015,12.01923084,0,1,26
2015,12.01923084,0,1,29
2015,51.28205109,1,0,32
2015,3.485576868,1,1,30
2015,23.46153831,1,0,34
2015,19.23077011,1,1,32
2015,48.07692337,1,0,29
2015,38.46154022,1,1,25
2015,19.23077011,1,1,28
2015,16.82692337,1,1,30
2015,26.92307663,1,0,29
2015,38.46154022,1,1,31
2015,37.01922989,1,1,30
2015,16,1,0,30
2015,13.88888931,0,0,28
2015,15.38461494,0,0,31
2015,19.23077011,1,1,31
2015,13.46153831,0,0,34
2015,14.42307663,0,0,33
2015,48.07692337,1,0,34
2015,12.5,0,1,34
2015,23.50427437,1,0,32
2015,19.23077011,1,1,25
2015,13.14102554,1,0,29
2015,26.44230843,1,1,33
2015,15.57692337,1,1,33
2015,18.26922989,1,1,29
2015,15.38461494,1,0,28
2015,9.615385056,1,1,25
2015,24.03846169,1,1,31
2015,9.480769157,1,0,33
2015,19.23077011,0,0,29
2015,10.61538506,0,0,32
2015,32.96703339,1,0,25
2015,20.5128212,0,0,34
2015,12.5,0,1,34
2015,14.42307663,1,1,25
2015,12.5,1,0,26
2015,16.82692337,0,0,30
2015,3.956043959,0,0,34
2015,14.909091,0,0,33
2015,23.55769157,0,0,31
2015,9.615385056,0,1,29
2015,18.26922989,0,0,33
2015,15.38461494,0,1,31
2015,18.26922989,0,0,25
2015,9.081196785,1,1,29
2015,12.43243217,0,1,26
2015,15.38461494,0,0,33
2015,19.23077011,0,0,34
2015,15.38461494,0,0,28
2015,14.31126976,1,1,34
2015,20.14652061,0,0,32
2015,5.769230843,0,1,34
2015,9.615385056,0,0,26
2015,16.48351669,1,0,26
2015,13.31360912,0,0,30
2015,15,1,1,27
2015,14.42307663,0,1,26
2015,7.396449566,0,0,33
2015,9.615385056,0,0,28
2015,17.78846169,0,1,28
2015,19.23077011,1,1,29
2015,29.80769157,1,0,25
2015,70.51281738,1,1,25
2015,10.57692337,1,1,25
2015,26.92307663,1,0,31
2015,12.01923084,0,0,28
2015,30.76922989,1,0,25
2015,19.23077011,1,1,27
2015,37.01922989,1,1,28
2015,17.78846169,1,0,29
2015,12.01923084,0,0,28
2015,11.53846169,0,0,25
2015,64.10256195,1,0,33
2015,19.71153831,0,1,33
2015,10.76923084,1,0,29
2015,24.03846169,1,1,26
2015,31.25,1,0,28
2015,19.23077011,1,0,28
2015,28.84615326,1,1,29
2015,11.75213718,1,1,32
2015,76.92308044,1,0,30
2015,33.65384674,1,1,31
2015,26.92307663,1,1,27
2015,12.5,0,0,30
2015,20,1,1,28
2015,34.61538315,1,0,32
2015,20.19230843,1,1,31
2015,23.90109825,1,1,31
2015,16.82692337,1,1,32
2015,11.25,0,1,29
2015,28.84615326,0,0,34
2015,21.63461494,1,1,25
2015,32.69230652,1,1,32
2015,72.11538696,1,0,33
2015,7,0,1,26
2015,9,0,0,28
2015,24.03846169,1,1,30
2015,48.07692337,1,0,31
2015,14.66346169,1,1,34
2015,12.01923084,1,1,32
2015,25.98752594,1,0,29
2015,8.333333015,0,0,32
2015,12.94378662,0,0,32
2015,11.53846169,0,0,28
2015,44.23077011,0,0,26
2015,14.90384579,0,1,29
2015,12.98076916,0,1,27
2015,10.09615421,0,0,32
2015,15.38461494,1,0,27
2015,18.50961494,1,1,28
2015,27.40384674,1,1,34
2015,7.5,0,1,30
2015,17.78846169,0,0,34
2015,24.03846169,1,0,34
2015,22.22222137,0,0,33
2015,17.60000038,0,1,25
2015,33.65384674,1,0,33
2015,19.23077011,1,1,29
2015,14.42307663,1,0,34
2015,17.71255112,1,1,28
2015,18.50961494,1,1,34
2015,18.49112511,1,1,28
2015,18.84615326,1,0,30
2015,14.90384579,0,1,26
2015,28.84615326,1,1,33
2015,12.65182209,0,1,27
2015,16.82692337,0,0,33
2015,19.23077011,1,1,25
2015,29.89326859,0,0,32
2015,13.73626328,1,0,29
2015,16.82692337,1,0,28
2015,16.82692337,1,0,29
2015,15.38461494,0,0,34
2015,16.82692337,0,1,31
2015,4.807692528,1,1,31
2015,6.593406677,0,0,27
2015,15.73426533,0,0,30
2015,24.03846169,1,1,26
2015,14.51923084,1,0,25
2015,21.63461494,1,0,26
2015,10.81730747,1,1,25
2015,14.90384579,0,0,29
2015,38.46154022,1,1,34
2015,9.5,0,1,26
2015,14.42307663,0,1,34
2015,16.64201164,0,1,34
2015,9.615385056,0,1,33
2015,21.90144157,1,0,31
2015,18.75,1,1,25
2015,53.84615326,1,1,26
2015,12.5,1,0,34
2015,8.25,0,1,33
2015,8.516483307,0,0,33
2015,26.5625,0,0,27
2015,14.42307663,1,1,30
2015,7.211538315,0,1,26
2015,12.98076916,0,1,28
2015,14.42307663,0,0,33
2015,9.615385056,0,0,28
2015,16.58653831,0,1,28
2015,25.76922989,0,0,27
2015,36.06201935,1,1,34
2015,11.53846169,0,1,29
2015,13.94230747,1,1,26
2015,31.25,1,0,32
2015,16.82692337,0,0,31
2015,10.5,0,1,31
2015,7.692307472,0,1,28
2015,12.01923084,0,0,30
2015,17.30769157,1,0,29
2015,41.82692337,1,0,29
2015,24.03846169,1,1,29
2015,13.46153831,0,0,29
2015,67.30769348,1,0,32
2015,5.494505405,0,1,25
2015,40.86538315,1,0,31
2015,19.23077011,1,1,32
2015,28.46153831,1,1,33
2015,28.84615326,1,0,26
2015,16.82692337,0,0,32
2015,27.02702713,1,1,28
2015,8.07692337,0,1,32
2015,16.82692337,0,0,28
2015,32.21154022,1,0,34
2015,7.307692528,0,1,33
2015,13.94230747,0,1,28
2015,14.52991486,0,1,33
2015,27.88461494,1,0,25
2015,7.091346264,1,0,25
2015,32.05128098,1,0,34
2015,27.88461494,0,0,25
2015,7.692307472,0,1,31
2015,12.01923084,0,0,34
2015,6.923077106,0,0,27
2015,11.25,0,0,29
2015,19.23077011,0,1,26
2015,22.22222137,0,0,30
2015,9.615385056,0,0,30
2015,21.63461494,0,0,33
2015,20.09803963,1,1,31
2015,7.5,0,1,32
2015,21.36752129,1,1,28
2015,21.15384674,0,0,34
2015,19.23077011,0,1,32
2015,14.42307663,0,0,26
2015,30,0,0,33
2015,40.86538315,1,0,27
2015,26.44230843,0,0,33
2015,18.69658089,0,1,34
2015,14.79289913,1,1,30
2015,10.57692337,0,1,29
2015,21.36752129,1,0,32
2015,13.46153831,0,1,29
2015,16.82692337,0,0,30
2015,33.33333206,1,0,29
2015,18.26922989,0,1,33
2015,9.615385056,0,1,33
2015,12.98076916,0,0,28
2015,9.891208649,0,1,27
2015,27.77777863,1,0,33
2015,11.1336031,0,1,31
2015,9.615385056,0,0,26
2015,14.90384579,1,1,31
2015,17.78846169,1,1,34
2015,15.13911629,0,0,28
2015,14.23076916,0,0,29
2015,38.46154022,1,0,31
2015,26.44230843,1,1,26
2015,9.615385056,0,0,30
2015,10.57692337,1,1,31
2015,17.30769157,0,0,33
2015,12.01923084,0,0,27
2015,16.82692337,0,1,29
2015,13.02083302,0,0,29
2015,14.10256386,0,0,26
2015,22.30769157,1,0,29
2015,30.28942299,1,0,28
2015,33.65384674,1,1,31
2015,30.28846169,0,0,32
2015,64.10256195,1,0,27
2015,26.44230843,1,1,27
2015,16.43356705,1,0,27
2015,22.69230843,1,1,26
2015,24.32692337,1,0,31
2015,38.46154022,1,0,27
2015,60.32051468,1,0,30
2015,28.84615326,1,1,30
2015,36.05769348,1,0,32
2015,21.63461494,0,0,31
2015,16.23931694,0,1,30
2015,19.23077011,1,0,26
2015,19.23077011,0,1,25
2015,40.59828949,1,1,33
2015,4.326922894,0,0,25
2015,12.30769253,1,0,29
2015,24.03846169,1,1,26
2015,21.63461494,1,0,28
2015,18.78354263,1,0,28
2015,43.26922989,1,0,34
2015,12.98076916,0,0,29
2015,12.01923084,1,0,27
2015,9.615385056,0,0,28
2015,16.82692337,1,1,27
2015,31.25,1,0,32
2015,48.07692337,1,1,31
2015,24.03846169,1,0,28
2015,19.23077011,1,0,25
2015,6.165865421,1,1,28
2015,11.21794891,0,0,26
2015,14.90384579,0,0,27
2015,8.25,0,1,29
2015,18.75,0,0,28
2015,13.18681335,0,1,34
2015,21.63461494,1,0,34
2015,16.82692337,1,1,26
2015,16.15384674,1,0,25
2015,7.692307472,0,0,29
2015,13.46153831,0,0,28
2015,9.615385056,0,0,33
2015,105.7692337,1,0,31
2015,38.46154022,1,0,27
2015,26.44230843,1,0,29
2015,17.30769157,1,1,34
2015,29.56730843,1,1,34
2015,30.76922989,1,0,28
2015,23.07692337,1,1,29
2015,11.53846169,1,1,34
2015,28.84615326,1,1,33
2015,27.5,1,1,27
2015,10.57692337,0,0,31
2015,12.5,0,1,30
2015,33.65384674,1,1,28
2015,33.65384674,1,1,28
2015,31.25,1,0,32
2015,14.79319572,1,0,33
2015,9.134614944,0,0,29
2015,15.38461494,0,0,30
2015,21.63461494,1,0,32
2015,24.4755249,0,1,32
2015,24.03846169,1,1,25
2015,40.86538315,1,0,33
2015,14.42307663,0,1,25
2015,16.82692337,0,1,28
2015,16.82692337,1,1,27
2015,34.61538315,1,1,32
2015,10.57692337,1,0,30
2015,26.44230843,1,0,30
2015,13.94230747,0,0,27
2015,13.94230747,0,0,27
2015,13.94230747,0,0,27
2015,7,1,1,30
2015,9,0,0,28
2015,7.692307472,0,0,33
2015,43.26922989,1,0,33
2015,9.882478714,1,0,28
2015,33.65384674,1,0,28
2015,24.03846169,1,0,25
2015,20.67307663,0,0,29
2015,24,1,1,29
2015,21.5,0,1,26
2015,12.01923084,0,1,29
2015,13.15789509,0,0,32
2015,27.83400726,1,1,27
2015,17.62820435,0,0,30
2015,24.03846169,1,1,28
2015,23.07692337,1,0,34
2015,13.125,0,0,25
2015,72.11538696,0,0,34
2015,19.23077011,0,0,27
2015,20.91346169,1,1,30
2015,34.61538315,0,0,30
2015,7.085020065,0,1,27
2015,20.12522316,0,0,28
2015,13.46153831,0,1,30
2015,20,0,0,32
2015,45.67307663,0,0,31
2015,20.0854702,0,1,31
2015,35.16483688,0,0,29
2015,19.23077011,1,1,32
2015,8.653845787,0,1,34
2015,11.53846169,0,0,26
2015,9.615385056,0,0,32
2015,7.5,0,1,27
2015,19.23077011,0,0,31
2015,30.21977997,1,1,26
2015,17.94871712,1,0,32
2015,26.44230843,0,0,30
2015,9.615385056,0,1,30
2015,14.02243614,0,0,31
2015,57.69230652,1,1,26
2015,28.1335659,0,0,31
2015,10,0,1,33
2015,7.211538315,0,0,31
2015,13,0,0,26
2015,20.0854702,0,0,26
2015,35,1,0,33
2015,9.615385056,0,0,30
2015,19.23077011,1,0,31
2015,9.829059601,0,0,29
2015,10.09615421,0,1,32
2015,55.28845978,1,0,31
2015,8.17307663,0,1,30
2015,25,0,1,30
2015,16.34615326,0,0,29
2015,16.66666603,1,1,25
2015,8.07692337,0,1,30
2015,43.26922989,0,0,30
2015,21.97802162,0,1,26
2015,33.56643295,1,0,32
2015,13.73626328,1,0,25
2015,28.84615326,0,1,29
2015,48.07692337,0,1,30
2015,26.06837654,1,1,29
2015,42.30769348,1,0,27
2015,19.23077011,0,0,32
2015,24.03846169,1,1,32
2015,16.15384674,1,0,31
2015,14.42307663,0,0,27
2015,28.84615326,0,1,27
2015,12.01923084,0,0,32
2015,15.43269253,0,0,27
2015,10.57692337,0,0,25
2015,24.03846169,1,0,32
2015,14.42307663,0,1,31
2015,16.82692337,0,0,29
2015,15.38461494,0,1,30
2015,12.01923084,0,0,30
2015,14.54545498,1,0,27
2015,31.19658089,1,1,33
2015,12.01923084,0,1,25
2015,8.505917549,0,0,29
2015,24.03846169,1,0,33
2015,12.01923084,0,1,31
2015,9.890110016,0,0,33
2015,19.23077011,0,0,31
2015,17.78846169,1,0,30
2015,24.03846169,1,1,28
2015,18.68131828,1,0,29
2015,17.82884598,1,0,26
2015,19.23077011,0,1,30
2015,22.59615326,1,1,26
2015,25,1,0,28
2015,17.15686226,0,1,27
2015,10,0,1,32
2015,14.83516502,1,1,34
2015,20.19230843,1,0,25
2015,54.9450531,1,0,25
2015,9.615385056,0,0,33
2015,76.92308044,1,0,32
2015,17.30769157,1,0,29
2015,24.03846169,1,0,26
2015,9.134614944,0,1,27
2015,22.64957237,0,0,28
2015,9.615385056,1,0,26
2015,34.72222137,1,1,30
2015,25.96153831,0,0,29
2015,15.38461494,0,0,25
2015,27.69230843,0,0,32
2015,15.86538506,0,0,32
2015,4.578754425,0,1,29
2015,7.211538315,0,0,29
2015,25.17482567,1,1,27
2015,16.92307663,0,0,27
2015,16.34615326,0,1,29
2015,24.03846169,1,1,28
2015,14.42307663,1,1,28
2015,18.26922989,0,0,27
2015,15.38461494,1,1,29
2015,10.20408154,0,0,26
2015,16.82692337,0,1,25
2015,24.4755249,1,1,27
2015,8.653845787,0,0,29
2015,28.84615326,0,0,34
2015,16.34615326,0,0,28
2015,28.84615326,1,0,26
2015,19.23077011,1,0,31
2015,24.03846169,1,0,30
2015,16.82692337,0,0,33
2015,18.40659332,1,0,31
2015,10.9375,1,1,28
2015,13,0,0,27
2015,7.211538315,0,1,33
2015,8.25,0,1,29
2015,19.71153831,1,1,33
2015,19.23077011,1,0,27
2015,41.66666794,1,0,31
2015,9.615385056,0,1,25
2015,14.42307663,1,1,31
2015,12.94378662,1,0,31
2015,13.22115421,0,0,28
2015,28.84615326,1,1,25
2015,14.42307663,1,0,30
2015,4.807692528,1,1,27
2015,20.67307663,0,0,29
2015,42.78845978,1,0,34
2015,26.44230843,1,1,28
2015,7.211538315,1,1,26
2015,38.46154022,1,0,26
2015,19.42307663,1,1,25
2015,12.01923084,0,1,30
2015,19.95192337,1,1,27
2015,9.615385056,1,1,31
2015,5.769230843,1,1,33
2015,19.23077011,1,1,29
2015,31.25,0,1,32
2015,14.42307663,1,0,30
2015,7.591093063,1,1,34
2015,11.05769253,0,0,29
2015,10.20408154,0,0,26
2015,14.42307663,0,0,30
2015,16.82692337,0,0,33
2015,9.615385056,0,0,27
2015,4.615384579,0,0,31
2015,33.51648331,1,0,34
2015,12.5,1,0,34
2015,8.17307663,1,0,28
2015,20.67307663,0,1,26
2015,12.01923084,0,1,32
2015,24.03846169,1,0,28
2015,31.25,1,0,27
2015,7.211538315,0,1,30
2015,96.15384674,1,0,32
2015,22.03525734,1,0,33
2015,21.36752129,0,1,31
2015,17.54807663,1,0,26
2015,19.23077011,0,0,29
2015,9.615385056,0,0,33
2015,46.875,0,0,26
2015,21.66666603,0,0,31
2015,12.5,1,0,27
2015,17,0,0,27
2015,15,0,0,27
2015,17.13286781,0,1,32
2015,16.82692337,0,0,28
2015,21.53846169,0,0,26
2015,16.82692337,0,0,31
2015,7.211538315,0,0,31
2015,14.42307663,0,0,30
2015,9.615385056,0,1,31
2015,9.615385056,1,0,26
2015,28.84615326,0,0,32
2015,25,0,0,26
2015,15.06410217,0,0,25
2015,14.42307663,0,0,28
2015,18.2701931,0,1,26
2015,23.07788467,0,0,26
2015,12.01923084,0,1,26
2015,15.38461494,1,1,26
2015,18.02884674,0,0,31
2015,7.692307472,0,1,27
2015,12.01923084,0,1,31
2015,26.44230843,0,1,32
2015,9.340659142,0,1,34
2015,23.07692337,1,1,33
2015,31.25,0,0,32
2015,20,1,1,25
2015,20.90300941,1,1,31
2015,38.46154022,1,1,26
2015,31.25,1,0,26
2015,19.23077011,1,1,26
2015,11.05769253,1,0,29
2015,18.26922989,0,0,33
2015,5.384615421,0,0,31
2015,29.76190567,1,0,29
2015,24.03846169,1,1,26
2015,24.03846169,1,0,26
2015,22.64957237,0,0,33
2015,43.26922989,1,0,34
2015,14.42307663,0,0,34
2015,20.0854702,1,0,26
2015,34.18803406,1,0,29
2015,6.593406677,0,1,33
2015,23.50427437,1,1,27
2015,21.5,1,1,26
2015,23.07692337,1,0,31
2015,18.26922989,1,1,29
2015,11.53846169,0,0,25
2015,15.38461494,1,1,27
2015,15.86538506,1,0,25
2015,22.11538506,1,1,34
2015,6.730769157,0,0,34
2015,9.362348557,0,1,28
2015,13.46153831,0,0,33
2015,44.07051468,1,0,31
2015,9.615385056,0,1,34
2015,24.03846169,1,1,34
2015,15.93406582,1,1,32
2015,20.76922989,1,0,33
2015,5.529807568,0,1,29
2015,42.73504257,1,0,27
2015,12.5,0,0,25
2015,7.692307472,0,1,31
2015,64.42308044,1,1,30
2015,15,1,1,25
2015,4.945055008,0,0,26
2015,9.615385056,0,1,25
2015,10,0,0,29
2015,52.88461685,0,0,32
2015,24.03846169,1,1,30
2015,25,1,1,25
2015,18.75,0,0,30
2015,14.42307663,0,1,34
2015,12.23776245,1,0,34
2015,7.211538315,0,1,28
2015,20.67307663,0,0,30
2015,16,0,1,31
2015,16.82692337,0,1,25
2015,9.245562553,0,0,25
2015,10.72485161,0,1,28
2015,35.27596283,1,0,32
2015,14,1,0,31
2015,11.96581173,0,0,26
2015,12.5,1,1,29
2015,20.67307663,0,0,29
2015,15.27777767,0,1,27
2015,26.44230843,1,0,27
2015,23.07692337,1,1,30
2015,16.82692337,1,1,31
2015,7.211538315,0,1,33
2015,15.38461494,1,0,25
2015,9.615385056,1,1,28
2015,25.64102554,1,0,26
2015,37.5,1,0,34
2015,18.21862411,0,0,28
